Date,Station,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Address,Species,Block,Street,Trap,AddressNumberAndStreet,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent
2007-08-16,1,77,65,71.0,64,67,0,6,0.0,29.28,29.97,3.6,1,5.7,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
2007-08-16,1,77,65,71.0,64,67,0,6,0.0,29.28,29.97,3.6,1,5.7,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0
2007-08-16,1,77,65,71.0,64,67,0,6,0.0,29.28,29.97,3.6,1,5.7,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0
2007-08-16,1,77,65,71.0,64,67,0,6,0.0,29.28,29.97,3.6,1,5.7,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0
2007-08-16,1,77,65,71.0,64,67,0,6,0.0,29.28,29.97,3.6,1,5.7,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,1
2007-08-16,1,77,65,71.0,64,67,0,6,0.0,29.28,29.97,3.6,1,5.7,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0
2007-08-16,1,77,65,71.0,64,67,0,6,0.0,29.28,29.97,3.6,1,5.7,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0
2007-08-16,1,77,65,71.0,64,67,0,6,0.0,29.28,29.97,3.6,1,5.7,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,1
2007-08-16,1,77,65,71.0,64,67,0,6,0.0,29.28,29.97,3.6,1,5.7,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0
2007-08-16,1,77,65,71.0,64,67,0,6,0.0,29.28,29.97,3.6,1,5.7,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0
2007-08-16,1,77,65,71.0,64,67,0,6,0.0,29.28,29.97,3.6,1,5.7,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0
2007-08-16,1,77,65,71.0,64,67,0,6,0.0,29.28,29.97,3.6,1,5.7,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0
2007-08-16,1,77,65,71.0,64,67,0,6,0.0,29.28,29.97,3.6,1,5.7,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0
2007-08-16,1,77,65,71.0,64,67,0,6,0.0,29.28,29.97,3.6,1,5.7,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0
2007-08-16,1,77,65,71.0,64,67,0,6,0.0,29.28,29.97,3.6,1,5.7,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0
2007-08-16,1,77,65,71.0,64,67,0,6,0.0,29.28,29.97,3.6,1,5.7,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0
2007-08-16,1,77,65,71.0,64,67,0,6,0.0,29.28,29.97,3.6,1,5.7,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0
2007-08-16,1,77,65,71.0,64,67,0,6,0.0,29.28,29.97,3.6,1,5.7,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0
2007-08-16,1,77,65,71.0,64,67,0,6,0.0,29.28,29.97,3.6,1,5.7,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0
2007-08-16,1,77,65,71.0,64,67,0,6,0.0,29.28,29.97,3.6,1,5.7,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0
2007-08-16,1,77,65,71.0,64,67,0,6,0.0,29.28,29.97,3.6,1,5.7,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0
2007-08-16,1,77,65,71.0,64,67,0,6,0.0,29.28,29.97,3.6,1,5.7,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,8,48,0
2007-08-16,1,77,65,71.0,64,67,0,6,0.0,29.28,29.97,3.6,1,5.7,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,8,50,0
2007-08-16,1,77,65,71.0,64,67,0,6,0.0,29.28,29.97,3.6,1,5.7,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,8,39,0
2007-08-16,1,77,65,71.0,64,67,0,6,0.0,29.28,29.97,3.6,1,5.7,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,8,50,1
2007-08-16,1,77,65,71.0,64,67,0,6,0.0,29.28,29.97,3.6,1,5.7,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,8,50,0
2007-08-16,1,77,65,71.0,64,67,0,6,0.0,29.28,29.97,3.6,1,5.7,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,8,50,0
2007-08-16,1,77,65,71.0,64,67,0,6,0.0,29.28,29.97,3.6,1,5.7,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,8,50,0
2007-08-16,1,77,65,71.0,64,67,0,6,0.0,29.28,29.97,3.6,1,5.7,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,8,50,0
2007-08-16,1,77,65,71.0,64,67,0,6,0.0,29.28,29.97,3.6,1,5.7,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,8,50,0
2007-08-16,1,77,65,71.0,64,67,0,6,0.0,29.28,29.97,3.6,1,5.7,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,8,50,1
2007-08-16,1,77,65,71.0,64,67,0,6,0.0,29.28,29.97,3.6,1,5.7,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,8,45,0
2007-08-16,1,77,65,71.0,64,67,0,6,0.0,29.28,29.97,3.6,1,5.7,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,8,50,0
2007-08-16,1,77,65,71.0,64,67,0,6,0.0,29.28,29.97,3.6,1,5.7,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,8,50,0
2007-08-16,1,77,65,71.0,64,67,0,6,0.0,29.28,29.97,3.6,1,5.7,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,8,50,0
2007-08-16,1,77,65,71.0,64,67,0,6,0.0,29.28,29.97,3.6,1,5.7,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,8,50,0
2007-08-16,1,77,65,71.0,64,67,0,6,0.0,29.28,29.97,3.6,1,5.7,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,8,50,0
2007-08-16,1,77,65,71.0,64,67,0,6,0.0,29.28,29.97,3.6,1,5.7,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,8,50,0
2007-08-16,1,77,65,71.0,64,67,0,6,0.0,29.28,29.97,3.6,1,5.7,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,8,37,0
2007-08-16,1,77,65,71.0,64,67,0,6,0.0,29.28,29.97,3.6,1,5.7,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,8,50,1
2007-08-17,1,79,60,70.0,54,61,0,5,0.0,29.41,30.1,5.9,32,6.8,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0
2007-08-17,1,79,60,70.0,54,61,0,5,0.0,29.41,30.1,5.9,32,6.8,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,25,0
2007-08-17,1,79,60,70.0,54,61,0,5,0.0,29.41,30.1,5.9,32,6.8,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,46,0
2007-08-17,1,79,60,70.0,54,61,0,5,0.0,29.41,30.1,5.9,32,6.8,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0
2007-08-17,1,79,60,70.0,54,61,0,5,0.0,29.41,30.1,5.9,32,6.8,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0
2007-08-17,1,79,60,70.0,54,61,0,5,0.0,29.41,30.1,5.9,32,6.8,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,42,0
2007-08-17,1,79,60,70.0,54,61,0,5,0.0,29.41,30.1,5.9,32,6.8,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0
2007-08-17,1,79,60,70.0,54,61,0,5,0.0,29.41,30.1,5.9,32,6.8,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0
2007-08-17,1,79,60,70.0,54,61,0,5,0.0,29.41,30.1,5.9,32,6.8,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0
2007-08-17,1,79,60,70.0,54,61,0,5,0.0,29.41,30.1,5.9,32,6.8,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0
2007-08-17,1,79,60,70.0,54,61,0,5,0.0,29.41,30.1,5.9,32,6.8,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0
2007-08-17,1,79,60,70.0,54,61,0,5,0.0,29.41,30.1,5.9,32,6.8,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0
2007-08-17,1,79,60,70.0,54,61,0,5,0.0,29.41,30.1,5.9,32,6.8,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,43,1
2007-08-17,1,79,60,70.0,54,61,0,5,0.0,29.41,30.1,5.9,32,6.8,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,45,0
2007-08-17,1,79,60,70.0,54,61,0,5,0.0,29.41,30.1,5.9,32,6.8,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0
2007-08-17,1,79,60,70.0,54,61,0,5,0.0,29.41,30.1,5.9,32,6.8,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0
2007-08-17,1,79,60,70.0,54,61,0,5,0.0,29.41,30.1,5.9,32,6.8,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,21,0
2007-08-17,1,79,60,70.0,54,61,0,5,0.0,29.41,30.1,5.9,32,6.8,"South Torrence Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,13, S TORRENCE AVE,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,21,0
2007-08-17,1,79,60,70.0,54,61,0,5,0.0,29.41,30.1,5.9,32,6.8,"South Torrence Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,13, S TORRENCE AVE,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,35,0
2007-08-17,1,79,60,70.0,54,61,0,5,0.0,29.41,30.1,5.9,32,6.8,"South Torrence Avenue, Chicago, IL, USA",CULEX PIPIENS,13, S TORRENCE AVE,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,34,0
2007-08-17,1,79,60,70.0,54,61,0,5,0.0,29.41,30.1,5.9,32,6.8,"South Torrence Avenue, Chicago, IL, USA",CULEX PIPIENS,13, S TORRENCE AVE,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,16,0
2007-08-17,1,79,60,70.0,54,61,0,5,0.0,29.41,30.1,5.9,32,6.8,"South Torrence Avenue, Chicago, IL, USA",CULEX TERRITANS,13, S TORRENCE AVE,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,2,0
2007-08-17,1,79,60,70.0,54,61,0,5,0.0,29.41,30.1,5.9,32,6.8,"South Torrence Avenue, Chicago, IL, USA",CULEX TERRITANS,13, S TORRENCE AVE,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,2,0
2007-08-17,1,79,60,70.0,54,61,0,5,0.0,29.41,30.1,5.9,32,6.8,"South Mackinaw Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,13, S MACKINAW,T206,"1300  S MACKINAW, Chicago, IL",41.737052,-87.54306700000001,5,4,0
2007-08-17,1,79,60,70.0,54,61,0,5,0.0,29.41,30.1,5.9,32,6.8,"South Mackinaw Avenue, Chicago, IL 60617, USA",CULEX PIPIENS,13, S MACKINAW,T206,"1300  S MACKINAW, Chicago, IL",41.737052,-87.54306700000001,5,6,0
2007-08-17,1,79,60,70.0,54,61,0,5,0.0,29.41,30.1,5.9,32,6.8,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,13, S BRANDON,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,30,0
2007-08-17,1,79,60,70.0,54,61,0,5,0.0,29.41,30.1,5.9,32,6.8,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS,13, S BRANDON,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,37,1
2007-08-17,1,79,60,70.0,54,61,0,5,0.0,29.41,30.1,5.9,32,6.8,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX TERRITANS,13, S BRANDON,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,1,0
2007-08-17,1,79,60,70.0,54,61,0,5,0.0,29.41,30.1,5.9,32,6.8,"3700 118th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,49,0
2007-08-17,1,79,60,70.0,54,61,0,5,0.0,29.41,30.1,5.9,32,6.8,"3700 118th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,35,0
2007-08-17,1,79,60,70.0,54,61,0,5,0.0,29.41,30.1,5.9,32,6.8,"3700 118th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,18,0
2007-08-17,1,79,60,70.0,54,61,0,5,0.0,29.41,30.1,5.9,32,6.8,"3700 118th Street, Chicago, IL 60617, USA",CULEX PIPIENS,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,32,0
2007-08-17,1,79,60,70.0,54,61,0,5,0.0,29.41,30.1,5.9,32,6.8,"3700 118th Street, Chicago, IL 60617, USA",CULEX PIPIENS,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,42,0
2007-08-17,1,79,60,70.0,54,61,0,5,0.0,29.41,30.1,5.9,32,6.8,"3700 118th Street, Chicago, IL 60617, USA",CULEX PIPIENS,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,50,0
2007-08-17,1,79,60,70.0,54,61,0,5,0.0,29.41,30.1,5.9,32,6.8,"3700 118th Street, Chicago, IL 60617, USA",CULEX PIPIENS,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,50,0
2007-08-17,1,79,60,70.0,54,61,0,5,0.0,29.41,30.1,5.9,32,6.8,"3700 118th Street, Chicago, IL 60617, USA",CULEX SALINARIUS,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,1,0
2007-08-17,1,79,60,70.0,54,61,0,5,0.0,29.41,30.1,5.9,32,6.8,"3700 118th Street, Chicago, IL 60617, USA",CULEX TERRITANS,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,16,0
2007-08-17,1,79,60,70.0,54,61,0,5,0.0,29.41,30.1,5.9,32,6.8,"3800 East 115th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,38, E 115TH ST,T215,"3800  E 115TH ST, Chicago, IL",41.686398,-87.531635,8,47,0
2007-08-17,1,79,60,70.0,54,61,0,5,0.0,29.41,30.1,5.9,32,6.8,"3800 East 115th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,38, E 115TH ST,T215,"3800  E 115TH ST, Chicago, IL",41.686398,-87.531635,8,23,0
2007-08-17,1,79,60,70.0,54,61,0,5,0.0,29.41,30.1,5.9,32,6.8,"3800 East 115th Street, Chicago, IL 60617, USA",CULEX PIPIENS,38, E 115TH ST,T215,"3800  E 115TH ST, Chicago, IL",41.686398,-87.531635,8,30,0
2007-08-17,1,79,60,70.0,54,61,0,5,0.0,29.41,30.1,5.9,32,6.8,"3800 East 115th Street, Chicago, IL 60617, USA",CULEX PIPIENS,38, E 115TH ST,T215,"3800  E 115TH ST, Chicago, IL",41.686398,-87.531635,8,30,1
2007-08-17,1,79,60,70.0,54,61,0,5,0.0,29.41,30.1,5.9,32,6.8,"3800 East 115th Street, Chicago, IL 60617, USA",CULEX TERRITANS,38, E 115TH ST,T215,"3800  E 115TH ST, Chicago, IL",41.686398,-87.531635,8,23,0
2007-08-17,1,79,60,70.0,54,61,0,5,0.0,29.41,30.1,5.9,32,6.8,"South Avenue L, Chicago, IL 60617, USA",CULEX PIPIENS,11, S AVENUE L,T103,"1100  S AVENUE L, Chicago, IL",41.702723999999996,-87.536497,5,50,0
2007-08-17,1,79,60,70.0,54,61,0,5,0.0,29.41,30.1,5.9,32,6.8,"4000 East 130th Street, Chicago, IL 60633, USA",CULEX PIPIENS/RESTUANS,40, E 130TH ST,T221,"4000  E 130TH ST, Chicago, IL",41.659112,-87.53869300000001,8,50,1
2007-08-17,1,79,60,70.0,54,61,0,5,0.0,29.41,30.1,5.9,32,6.8,"4000 East 130th Street, Chicago, IL 60633, USA",CULEX PIPIENS/RESTUANS,40, E 130TH ST,T221,"4000  E 130TH ST, Chicago, IL",41.659112,-87.53869300000001,8,39,0
2007-08-17,1,79,60,70.0,54,61,0,5,0.0,29.41,30.1,5.9,32,6.8,"4000 East 130th Street, Chicago, IL 60633, USA",CULEX PIPIENS/RESTUANS,40, E 130TH ST,T221,"4000  E 130TH ST, Chicago, IL",41.659112,-87.53869300000001,8,39,0
2007-08-17,1,79,60,70.0,54,61,0,5,0.0,29.41,30.1,5.9,32,6.8,"4000 East 130th Street, Chicago, IL 60633, USA",CULEX PIPIENS/RESTUANS,40, E 130TH ST,T221,"4000  E 130TH ST, Chicago, IL",41.659112,-87.53869300000001,8,49,0
2007-08-17,1,79,60,70.0,54,61,0,5,0.0,29.41,30.1,5.9,32,6.8,"4000 East 130th Street, Chicago, IL 60633, USA",CULEX PIPIENS,40, E 130TH ST,T221,"4000  E 130TH ST, Chicago, IL",41.659112,-87.53869300000001,8,31,0
2007-08-17,1,79,60,70.0,54,61,0,5,0.0,29.41,30.1,5.9,32,6.8,"4000 East 130th Street, Chicago, IL 60633, USA",CULEX PIPIENS,40, E 130TH ST,T221,"4000  E 130TH ST, Chicago, IL",41.659112,-87.53869300000001,8,50,0
2007-08-17,1,79,60,70.0,54,61,0,5,0.0,29.41,30.1,5.9,32,6.8,"4000 East 130th Street, Chicago, IL 60633, USA",CULEX PIPIENS,40, E 130TH ST,T221,"4000  E 130TH ST, Chicago, IL",41.659112,-87.53869300000001,8,48,1
2007-08-17,1,79,60,70.0,54,61,0,5,0.0,29.41,30.1,5.9,32,6.8,"4000 East 130th Street, Chicago, IL 60633, USA",CULEX PIPIENS,40, E 130TH ST,T221,"4000  E 130TH ST, Chicago, IL",41.659112,-87.53869300000001,8,50,1
2007-08-17,1,79,60,70.0,54,61,0,5,0.0,29.41,30.1,5.9,32,6.8,"4000 East 130th Street, Chicago, IL 60633, USA",CULEX PIPIENS,40, E 130TH ST,T221,"4000  E 130TH ST, Chicago, IL",41.659112,-87.53869300000001,8,50,1
2007-08-17,1,79,60,70.0,54,61,0,5,0.0,29.41,30.1,5.9,32,6.8,"4000 East 130th Street, Chicago, IL 60633, USA",CULEX PIPIENS,40, E 130TH ST,T221,"4000  E 130TH ST, Chicago, IL",41.659112,-87.53869300000001,8,50,0
2007-08-17,1,79,60,70.0,54,61,0,5,0.0,29.41,30.1,5.9,32,6.8,"4000 East 130th Street, Chicago, IL 60633, USA",CULEX SALINARIUS,40, E 130TH ST,T221,"4000  E 130TH ST, Chicago, IL",41.659112,-87.53869300000001,8,3,0
2007-08-21,1,87,69,78.0,70,72,0,13,0.0,29.21,29.91,3.8,18,6.0,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,23,1
2007-08-21,1,87,69,78.0,70,72,0,13,0.0,29.21,29.91,3.8,18,6.0,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX PIPIENS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,46,0
2007-08-21,1,87,69,78.0,70,72,0,13,0.0,29.21,29.91,3.8,18,6.0,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX TERRITANS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,1,0
2007-08-21,1,87,69,78.0,70,72,0,13,0.0,29.21,29.91,3.8,18,6.0,"7900 West Foster Avenue, Chicago, IL 60656, USA",CULEX PIPIENS/RESTUANS,79, W FOSTER AVE,T015,"7900  W FOSTER AVE, Chicago, IL",41.974089,-87.824812,8,5,1
2007-08-21,1,87,69,78.0,70,72,0,13,0.0,29.21,29.91,3.8,18,6.0,"7900 West Foster Avenue, Chicago, IL 60656, USA",CULEX PIPIENS,79, W FOSTER AVE,T015,"7900  W FOSTER AVE, Chicago, IL",41.974089,-87.824812,8,16,0
